79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,5,46,<=Ctrl
79.84,47.39,70.37,64.03,76.74,251.54,69.19,70.18,95.88,60.77,77.57,1000,148.32,126.64,78.79,75.75,81.44,80.42,65.73,191.64,69.02,154.9,395.1,122.88,127.3,125.4,59.44,79.37,68.5,109.09,80.17,76.77,32.88,82.94,394.56,106.65,11.28,100.12,72.19,107.08,474.99,86.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,6,60,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,6,60,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,6,60,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,6,60,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
76.53,78.77,75.35,70.51,83.26,333.41,75.88,75.41,144.19,69.2,78.12,1000,295.23,80.01,82.02,78.03,85.79,87.82,65.13,227.13,71.63,190.59,675.8,125.66,126.03,124.83,1000,78.3,71.01,88.7,83.89,77.91,38.04,84.28,671.28,99.22,14.59,83,81.48,78.88,720.57,85.28,10,10,<=Ctrl
